PipelineResultId,PipelineName,ResultType,EntityId,EntityType,Score,Label,DetailsJson,GeneratedAt
304,VisitationOutcome,Prediction,179.0,HomeVisitation,0.0049,Unfavorable,,2026-04-07 22:46:58.979000
305,VisitationOutcome,Prediction,180.0,HomeVisitation,0.3398,Unfavorable,,2026-04-07 22:46:59.042000
306,VisitationOutcome,Prediction,181.0,HomeVisitation,0.0033,Unfavorable,,2026-04-07 22:46:59.106000
307,VisitationOutcome,Prediction,182.0,HomeVisitation,0.4456,Unfavorable,,2026-04-07 22:46:59.170000
308,VisitationOutcome,Prediction,183.0,HomeVisitation,0.7061,Favorable,,2026-04-07 22:46:59.239000
309,VisitationOutcome,Prediction,184.0,HomeVisitation,0.6489,Favorable,,2026-04-07 22:46:59.304000
310,VisitationOutcome,Prediction,185.0,HomeVisitation,0.0051,Unfavorable,,2026-04-07 22:46:59.366000
311,VisitationOutcome,Prediction,186.0,HomeVisitation,0.8398,Favorable,,2026-04-07 22:46:59.429000
312,VisitationOutcome,Prediction,187.0,HomeVisitation,0.0067,Unfavorable,,2026-04-07 22:46:59.494000
313,VisitationOutcome,Prediction,188.0,HomeVisitation,0.7481,Favorable,,2026-04-07 22:46:59.558000
314,VisitationOutcome,Prediction,189.0,HomeVisitation,0.7313,Favorable,,2026-04-07 22:46:59.624000
315,VisitationOutcome,Prediction,190.0,HomeVisitation,0.694,Favorable,,2026-04-07 22:46:59.691000
316,VisitationOutcome,Prediction,191.0,HomeVisitation,0.7121,Favorable,,2026-04-07 22:46:59.762000
317,VisitationOutcome,Prediction,192.0,HomeVisitation,0.757,Favorable,,2026-04-07 22:46:59.823000
318,VisitationOutcome,Prediction,193.0,HomeVisitation,0.0036,Unfavorable,,2026-04-07 22:46:59.887000
319,VisitationOutcome,Prediction,194.0,HomeVisitation,0.5733,Favorable,,2026-04-07 22:46:59.952000
320,VisitationOutcome,Prediction,195.0,HomeVisitation,0.6728,Favorable,,2026-04-07 22:47:00.010000
321,VisitationOutcome,Prediction,196.0,HomeVisitation,0.6781,Favorable,,2026-04-07 22:47:00.074000
322,VisitationOutcome,Prediction,197.0,HomeVisitation,0.0033,Unfavorable,,2026-04-07 22:47:00.138000
323,VisitationOutcome,Prediction,198.0,HomeVisitation,0.7521,Favorable,,2026-04-07 22:47:00.210000
324,VisitationOutcome,Prediction,199.0,HomeVisitation,0.6095,Favorable,,2026-04-07 22:47:00.270000
325,VisitationOutcome,Prediction,200.0,HomeVisitation,0.55,Favorable,,2026-04-07 22:47:00.330000
326,VisitationOutcome,Prediction,201.0,HomeVisitation,0.0078,Unfavorable,,2026-04-07 22:47:00.395000
327,VisitationOutcome,Prediction,202.0,HomeVisitation,0.9265,Favorable,,2026-04-07 22:47:00.462000
328,VisitationOutcome,Prediction,203.0,HomeVisitation,0.9221,Favorable,,2026-04-07 22:47:00.530000
329,VisitationOutcome,Prediction,204.0,HomeVisitation,0.948,Favorable,,2026-04-07 22:47:00.592000
330,VisitationOutcome,Prediction,205.0,HomeVisitation,0.0024,Unfavorable,,2026-04-07 22:47:00.655000
331,VisitationOutcome,Prediction,206.0,HomeVisitation,0.0071,Unfavorable,,2026-04-07 22:47:00.726000
332,VisitationOutcome,Prediction,207.0,HomeVisitation,0.9713,Favorable,,2026-04-07 22:47:00.793000
333,VisitationOutcome,Prediction,208.0,HomeVisitation,0.0184,Unfavorable,,2026-04-07 22:47:00.863000
334,VisitationOutcome,Prediction,209.0,HomeVisitation,0.8547,Favorable,,2026-04-07 22:47:00.936000
335,VisitationOutcome,Prediction,210.0,HomeVisitation,0.7341,Favorable,,2026-04-07 22:47:00.999000
336,VisitationOutcome,Prediction,211.0,HomeVisitation,0.0067,Unfavorable,,2026-04-07 22:47:01.067000
337,VisitationOutcome,Prediction,212.0,HomeVisitation,0.6869,Favorable,,2026-04-07 22:47:01.130000
338,VisitationOutcome,Prediction,213.0,HomeVisitation,0.6471,Favorable,,2026-04-07 22:47:01.192000
339,VisitationOutcome,Prediction,214.0,HomeVisitation,0.7651,Favorable,,2026-04-07 22:47:01.255000
340,VisitationOutcome,Prediction,215.0,HomeVisitation,0.0039,Unfavorable,,2026-04-07 22:47:01.322000
341,VisitationOutcome,Prediction,216.0,HomeVisitation,0.7363,Favorable,,2026-04-07 22:47:01.380000
342,VisitationOutcome,Prediction,217.0,HomeVisitation,0.7132,Favorable,,2026-04-07 22:47:01.445000
343,VisitationOutcome,Prediction,218.0,HomeVisitation,0.0037,Unfavorable,,2026-04-07 22:47:01.505000
344,VisitationOutcome,Prediction,219.0,HomeVisitation,0.0036,Unfavorable,,2026-04-07 22:47:01.569000
345,VisitationOutcome,Prediction,220.0,HomeVisitation,0.8874,Favorable,,2026-04-07 22:47:01.635000
346,VisitationOutcome,Prediction,221.0,HomeVisitation,0.7634,Favorable,,2026-04-07 22:47:01.699000
347,VisitationOutcome,Prediction,222.0,HomeVisitation,0.0099,Unfavorable,,2026-04-07 22:47:01.764000
348,VisitationOutcome,Prediction,223.0,HomeVisitation,0.7037,Favorable,,2026-04-07 22:47:01.831000
349,VisitationOutcome,Prediction,224.0,HomeVisitation,0.8197,Favorable,,2026-04-07 22:47:01.895000
350,VisitationOutcome,Prediction,225.0,HomeVisitation,0.7329,Favorable,,2026-04-07 22:47:01.960000
351,VisitationOutcome,Prediction,226.0,HomeVisitation,0.4079,Unfavorable,,2026-04-07 22:47:02.028000
352,VisitationOutcome,Prediction,227.0,HomeVisitation,0.4642,Unfavorable,,2026-04-07 22:47:02.096000
353,VisitationOutcome,Prediction,228.0,HomeVisitation,0.7646,Favorable,,2026-04-07 22:47:02.161000
354,VisitationOutcome,Prediction,229.0,HomeVisitation,0.0044,Unfavorable,,2026-04-07 22:47:02.225000
355,VisitationOutcome,Prediction,230.0,HomeVisitation,0.5069,Favorable,,2026-04-07 22:47:02.291000
356,VisitationOutcome,Prediction,231.0,HomeVisitation,0.0039,Unfavorable,,2026-04-07 22:47:02.354000
357,VisitationOutcome,Prediction,232.0,HomeVisitation,0.0049,Unfavorable,,2026-04-07 22:47:02.419000
358,VisitationOutcome,Prediction,233.0,HomeVisitation,0.8028,Favorable,,2026-04-07 22:47:02.485000
359,VisitationOutcome,Prediction,234.0,HomeVisitation,0.6662,Favorable,,2026-04-07 22:47:02.549000
360,VisitationOutcome,Prediction,235.0,HomeVisitation,0.7946,Favorable,,2026-04-07 22:47:02.614000
361,VisitationOutcome,Prediction,236.0,HomeVisitation,0.7715,Favorable,,2026-04-07 22:47:02.678000
362,VisitationOutcome,Prediction,237.0,HomeVisitation,0.0016,Unfavorable,,2026-04-07 22:47:02.737000
363,VisitationOutcome,Prediction,238.0,HomeVisitation,0.0021,Unfavorable,,2026-04-07 22:47:02.802000
364,VisitationOutcome,Prediction,239.0,HomeVisitation,0.8677,Favorable,,2026-04-07 22:47:02.862000
365,VisitationOutcome,Prediction,240.0,HomeVisitation,0.5552,Favorable,,2026-04-07 22:47:02.928000
366,VisitationOutcome,Prediction,241.0,HomeVisitation,0.2572,Unfavorable,,2026-04-07 22:47:02.991000
367,VisitationOutcome,Prediction,242.0,HomeVisitation,0.8099,Favorable,,2026-04-07 22:47:03.064000
368,VisitationOutcome,Prediction,243.0,HomeVisitation,0.436,Unfavorable,,2026-04-07 22:47:03.132000
369,VisitationOutcome,Prediction,244.0,HomeVisitation,0.0027,Unfavorable,,2026-04-07 22:47:03.203000
370,VisitationOutcome,Prediction,245.0,HomeVisitation,0.0032,Unfavorable,,2026-04-07 22:47:03.272000
371,VisitationOutcome,Prediction,246.0,HomeVisitation,0.5573,Favorable,,2026-04-07 22:47:03.342000
372,VisitationOutcome,Prediction,247.0,HomeVisitation,0.6935,Favorable,,2026-04-07 22:47:03.411000
373,VisitationOutcome,Prediction,248.0,HomeVisitation,0.5931,Favorable,,2026-04-07 22:47:03.475000
374,VisitationOutcome,Prediction,249.0,HomeVisitation,0.6168,Favorable,,2026-04-07 22:47:03.540000
375,VisitationOutcome,Prediction,250.0,HomeVisitation,0.3856,Unfavorable,,2026-04-07 22:47:03.607000
376,VisitationOutcome,Prediction,251.0,HomeVisitation,0.0045,Unfavorable,,2026-04-07 22:47:03.672000
377,VisitationOutcome,Prediction,252.0,HomeVisitation,0.0072,Unfavorable,,2026-04-07 22:47:03.739000
378,VisitationOutcome,Prediction,253.0,HomeVisitation,0.0063,Unfavorable,,2026-04-07 22:47:03.804000
379,VisitationOutcome,Prediction,254.0,HomeVisitation,0.7675,Favorable,,2026-04-07 22:47:03.874000
380,VisitationOutcome,Prediction,255.0,HomeVisitation,0.0073,Unfavorable,,2026-04-07 22:47:03.934000
381,VisitationOutcome,Prediction,256.0,HomeVisitation,0.0061,Unfavorable,,2026-04-07 22:47:04.002000
382,VisitationOutcome,Prediction,257.0,HomeVisitation,0.6124,Favorable,,2026-04-07 22:47:04.067000
383,VisitationOutcome,Prediction,258.0,HomeVisitation,0.0046,Unfavorable,,2026-04-07 22:47:04.132000
384,VisitationOutcome,Prediction,259.0,HomeVisitation,0.0054,Unfavorable,,2026-04-07 22:47:04.205000
385,VisitationOutcome,Prediction,260.0,HomeVisitation,0.4694,Unfavorable,,2026-04-07 22:47:04.266000
386,VisitationOutcome,Prediction,261.0,HomeVisitation,0.7004,Favorable,,2026-04-07 22:47:04.334000
387,VisitationOutcome,Prediction,262.0,HomeVisitation,0.717,Favorable,,2026-04-07 22:47:04.407000
388,VisitationOutcome,Prediction,263.0,HomeVisitation,0.0062,Unfavorable,,2026-04-07 22:47:04.469000
389,VisitationOutcome,Prediction,264.0,HomeVisitation,0.7399,Favorable,,2026-04-07 22:47:04.536000
390,VisitationOutcome,Prediction,265.0,HomeVisitation,0.4926,Unfavorable,,2026-04-07 22:47:04.598000
391,VisitationOutcome,Prediction,266.0,HomeVisitation,0.7456,Favorable,,2026-04-07 22:47:04.662000
392,VisitationOutcome,Prediction,267.0,HomeVisitation,0.3269,Unfavorable,,2026-04-07 22:47:04.727000
393,VisitationOutcome,Prediction,268.0,HomeVisitation,0.737,Favorable,,2026-04-07 22:47:04.791000
394,VisitationOutcome,Prediction,269.0,HomeVisitation,0.7355,Favorable,,2026-04-07 22:47:04.855000
395,VisitationOutcome,Prediction,270.0,HomeVisitation,0.5749,Favorable,,2026-04-07 22:47:04.922000
396,VisitationOutcome,Prediction,271.0,HomeVisitation,0.0068,Unfavorable,,2026-04-07 22:47:04.990000
397,VisitationOutcome,Prediction,272.0,HomeVisitation,0.004,Unfavorable,,2026-04-07 22:47:05.058000
398,VisitationOutcome,Prediction,273.0,HomeVisitation,0.0081,Unfavorable,,2026-04-07 22:47:05.120000
399,VisitationOutcome,Prediction,274.0,HomeVisitation,0.007,Unfavorable,,2026-04-07 22:47:05.193000
400,VisitationOutcome,Prediction,275.0,HomeVisitation,0.5716,Favorable,,2026-04-07 22:47:05.260000
401,VisitationOutcome,Prediction,276.0,HomeVisitation,0.0068,Unfavorable,,2026-04-07 22:47:05.331000
402,VisitationOutcome,Prediction,277.0,HomeVisitation,0.8535,Favorable,,2026-04-07 22:47:05.400000
403,VisitationOutcome,Prediction,278.0,HomeVisitation,0.7373,Favorable,,2026-04-07 22:47:05.483000
404,VisitationOutcome,Prediction,279.0,HomeVisitation,0.0058,Unfavorable,,2026-04-07 22:47:05.561000
405,VisitationOutcome,Prediction,280.0,HomeVisitation,0.8398,Favorable,,2026-04-07 22:47:05.634000
406,VisitationOutcome,Prediction,281.0,HomeVisitation,0.007,Unfavorable,,2026-04-07 22:47:05.700000
407,VisitationOutcome,Prediction,282.0,HomeVisitation,0.5163,Favorable,,2026-04-07 22:47:05.776000
408,VisitationOutcome,Prediction,283.0,HomeVisitation,0.7849,Favorable,,2026-04-07 22:47:05.838000
409,VisitationOutcome,Prediction,284.0,HomeVisitation,0.6928,Favorable,,2026-04-07 22:47:05.903000
410,VisitationOutcome,Prediction,285.0,HomeVisitation,0.7091,Favorable,,2026-04-07 22:47:05.966000
411,VisitationOutcome,Prediction,286.0,HomeVisitation,0.0061,Unfavorable,,2026-04-07 22:47:06.033000
412,VisitationOutcome,Prediction,287.0,HomeVisitation,0.0039,Unfavorable,,2026-04-07 22:47:06.104000
413,VisitationOutcome,Prediction,288.0,HomeVisitation,0.0057,Unfavorable,,2026-04-07 22:47:06.175000
414,VisitationOutcome,Prediction,289.0,HomeVisitation,0.9076,Favorable,,2026-04-07 22:47:06.238000
415,VisitationOutcome,Prediction,290.0,HomeVisitation,0.8079,Favorable,,2026-04-07 22:47:06.302000
416,VisitationOutcome,Prediction,291.0,HomeVisitation,0.6838,Favorable,,2026-04-07 22:47:06.362000
417,VisitationOutcome,Prediction,292.0,HomeVisitation,0.0029,Unfavorable,,2026-04-07 22:47:06.425000
418,VisitationOutcome,Prediction,293.0,HomeVisitation,0.0035,Unfavorable,,2026-04-07 22:47:06.489000
419,VisitationOutcome,Prediction,294.0,HomeVisitation,0.4544,Unfavorable,,2026-04-07 22:47:06.553000
420,VisitationOutcome,Prediction,295.0,HomeVisitation,0.7112,Favorable,,2026-04-07 22:47:06.614000
421,VisitationOutcome,Prediction,296.0,HomeVisitation,0.007,Unfavorable,,2026-04-07 22:47:06.684000
422,VisitationOutcome,Prediction,297.0,HomeVisitation,0.0061,Unfavorable,,2026-04-07 22:47:06.751000
423,VisitationOutcome,Prediction,298.0,HomeVisitation,0.4182,Unfavorable,,2026-04-07 22:47:06.822000
424,VisitationOutcome,Prediction,299.0,HomeVisitation,0.752,Favorable,,2026-04-07 22:47:06.892000
425,VisitationOutcome,Prediction,300.0,HomeVisitation,0.0057,Unfavorable,,2026-04-07 22:47:06.961000
426,VisitationOutcome,Prediction,301.0,HomeVisitation,0.3906,Unfavorable,,2026-04-07 22:47:07.023000
427,VisitationOutcome,Prediction,302.0,HomeVisitation,0.0074,Unfavorable,,2026-04-07 22:47:07.093000
428,VisitationOutcome,Prediction,303.0,HomeVisitation,0.77,Favorable,,2026-04-07 22:47:07.162000
429,VisitationOutcome,Prediction,304.0,HomeVisitation,0.8622,Favorable,,2026-04-07 22:47:07.222000
430,VisitationOutcome,Prediction,305.0,HomeVisitation,0.0053,Unfavorable,,2026-04-07 22:47:07.286000
431,VisitationOutcome,Prediction,306.0,HomeVisitation,0.7066,Favorable,,2026-04-07 22:47:07.355000
432,VisitationOutcome,Prediction,307.0,HomeVisitation,0.7922,Favorable,,2026-04-07 22:47:07.423000
433,VisitationOutcome,Prediction,308.0,HomeVisitation,0.4572,Unfavorable,,2026-04-07 22:47:07.490000
434,VisitationOutcome,Prediction,309.0,HomeVisitation,0.5971,Favorable,,2026-04-07 22:47:07.559000
435,VisitationOutcome,Prediction,310.0,HomeVisitation,0.7514,Favorable,,2026-04-07 22:47:07.619000
436,VisitationOutcome,Prediction,311.0,HomeVisitation,0.007,Unfavorable,,2026-04-07 22:47:07.684000
437,VisitationOutcome,Prediction,312.0,HomeVisitation,0.005,Unfavorable,,2026-04-07 22:47:07.747000
438,VisitationOutcome,Prediction,313.0,HomeVisitation,0.6704,Favorable,,2026-04-07 22:47:07.812000
439,VisitationOutcome,Prediction,314.0,HomeVisitation,0.5528,Favorable,,2026-04-07 22:47:07.878000
440,VisitationOutcome,Prediction,315.0,HomeVisitation,0.6567,Favorable,,2026-04-07 22:47:07.946000
441,VisitationOutcome,Prediction,316.0,HomeVisitation,0.7856,Favorable,,2026-04-07 22:47:08.011000
442,VisitationOutcome,Prediction,317.0,HomeVisitation,0.7856,Favorable,,2026-04-07 22:47:08.078000
443,VisitationOutcome,Prediction,318.0,HomeVisitation,0.005,Unfavorable,,2026-04-07 22:47:08.142000
444,VisitationOutcome,Prediction,319.0,HomeVisitation,0.6215,Favorable,,2026-04-07 22:47:08.206000
445,VisitationOutcome,Prediction,320.0,HomeVisitation,0.8387,Favorable,,2026-04-07 22:47:08.273000
446,VisitationOutcome,Prediction,321.0,HomeVisitation,0.0035,Unfavorable,,2026-04-07 22:47:08.342000
447,VisitationOutcome,Prediction,322.0,HomeVisitation,0.4788,Unfavorable,,2026-04-07 22:47:08.402000
448,VisitationOutcome,Prediction,323.0,HomeVisitation,0.6821,Favorable,,2026-04-07 22:47:08.462000
449,VisitationOutcome,Prediction,324.0,HomeVisitation,0.6588,Favorable,,2026-04-07 22:47:08.532000
450,VisitationOutcome,Prediction,325.0,HomeVisitation,0.8383,Favorable,,2026-04-07 22:47:08.602000
451,VisitationOutcome,Prediction,326.0,HomeVisitation,0.6932,Favorable,,2026-04-07 22:47:08.667000
452,VisitationOutcome,Prediction,327.0,HomeVisitation,0.5761,Favorable,,2026-04-07 22:47:08.735000
453,VisitationOutcome,Prediction,328.0,HomeVisitation,0.8022,Favorable,,2026-04-07 22:47:08.799000
454,VisitationOutcome,Prediction,329.0,HomeVisitation,0.0093,Unfavorable,,2026-04-07 22:47:08.862000
455,VisitationOutcome,Prediction,330.0,HomeVisitation,0.7136,Favorable,,2026-04-07 22:47:08.925000
456,VisitationOutcome,Prediction,331.0,HomeVisitation,0.4062,Unfavorable,,2026-04-07 22:47:08.995000
457,VisitationOutcome,Prediction,332.0,HomeVisitation,0.4394,Unfavorable,,2026-04-07 22:47:09.065000
458,VisitationOutcome,Prediction,333.0,HomeVisitation,0.005,Unfavorable,,2026-04-07 22:47:09.130000
459,VisitationOutcome,Prediction,334.0,HomeVisitation,0.7258,Favorable,,2026-04-07 22:47:09.199000
460,VisitationOutcome,Prediction,335.0,HomeVisitation,0.6744,Favorable,,2026-04-07 22:47:09.259000
461,VisitationOutcome,Prediction,336.0,HomeVisitation,0.0044,Unfavorable,,2026-04-07 22:47:09.324000
462,VisitationOutcome,Prediction,337.0,HomeVisitation,0.7953,Favorable,,2026-04-07 22:47:09.390000
463,VisitationOutcome,Prediction,338.0,HomeVisitation,0.0056,Unfavorable,,2026-04-07 22:47:09.459000
464,VisitationOutcome,Prediction,339.0,HomeVisitation,0.8612,Favorable,,2026-04-07 22:47:09.529000
465,VisitationOutcome,Prediction,340.0,HomeVisitation,0.6271,Favorable,,2026-04-07 22:47:09.597000
466,VisitationOutcome,Prediction,341.0,HomeVisitation,0.8349,Favorable,,2026-04-07 22:47:09.666000
467,VisitationOutcome,Prediction,342.0,HomeVisitation,0.0054,Unfavorable,,2026-04-07 22:47:09.731000
468,VisitationOutcome,Prediction,343.0,HomeVisitation,0.6529,Favorable,,2026-04-07 22:47:09.799000
469,VisitationOutcome,Prediction,344.0,HomeVisitation,0.0056,Unfavorable,,2026-04-07 22:47:09.862000
470,VisitationOutcome,Prediction,345.0,HomeVisitation,0.8102,Favorable,,2026-04-07 22:47:09.934000
471,VisitationOutcome,Prediction,346.0,HomeVisitation,0.5814,Favorable,,2026-04-07 22:47:09.994000
472,VisitationOutcome,Prediction,347.0,HomeVisitation,0.7734,Favorable,,2026-04-07 22:47:10.063000
473,VisitationOutcome,Prediction,348.0,HomeVisitation,0.0062,Unfavorable,,2026-04-07 22:47:10.124000
474,VisitationOutcome,Prediction,349.0,HomeVisitation,0.0063,Unfavorable,,2026-04-07 22:47:10.196000
475,VisitationOutcome,Prediction,350.0,HomeVisitation,0.0043,Unfavorable,,2026-04-07 22:47:10.255000
476,VisitationOutcome,Prediction,351.0,HomeVisitation,0.8583,Favorable,,2026-04-07 22:47:10.323000
477,VisitationOutcome,Prediction,352.0,HomeVisitation,0.0074,Unfavorable,,2026-04-07 22:47:10.391000
478,VisitationOutcome,Prediction,353.0,HomeVisitation,0.6916,Favorable,,2026-04-07 22:47:10.460000
479,VisitationOutcome,Prediction,354.0,HomeVisitation,0.7469,Favorable,,2026-04-07 22:47:10.526000
480,VisitationOutcome,Prediction,355.0,HomeVisitation,0.004,Unfavorable,,2026-04-07 22:47:10.594000
481,VisitationOutcome,Prediction,356.0,HomeVisitation,0.7095,Favorable,,2026-04-07 22:47:10.661000
482,VisitationOutcome,Prediction,357.0,HomeVisitation,0.7555,Favorable,,2026-04-07 22:47:10.730000
483,VisitationOutcome,Prediction,358.0,HomeVisitation,0.6527,Favorable,,2026-04-07 22:47:10.798000
484,VisitationOutcome,Prediction,359.0,HomeVisitation,0.0064,Unfavorable,,2026-04-07 22:47:10.868000
485,VisitationOutcome,Prediction,360.0,HomeVisitation,0.7473,Favorable,,2026-04-07 22:47:10.930000
486,VisitationOutcome,Prediction,361.0,HomeVisitation,0.5376,Favorable,,2026-04-07 22:47:10.999000
487,VisitationOutcome,Prediction,362.0,HomeVisitation,0.6852,Favorable,,2026-04-07 22:47:11.069000
488,VisitationOutcome,Prediction,363.0,HomeVisitation,0.7173,Favorable,,2026-04-07 22:47:11.139000
489,VisitationOutcome,Prediction,364.0,HomeVisitation,0.0038,Unfavorable,,2026-04-07 22:47:11.208000
490,VisitationOutcome,Prediction,365.0,HomeVisitation,0.0035,Unfavorable,,2026-04-07 22:47:11.273000
491,VisitationOutcome,Prediction,366.0,HomeVisitation,0.0062,Unfavorable,,2026-04-07 22:47:11.339000
492,VisitationOutcome,Prediction,367.0,HomeVisitation,0.7898,Favorable,,2026-04-07 22:47:11.409000
493,VisitationOutcome,Prediction,368.0,HomeVisitation,0.0052,Unfavorable,,2026-04-07 22:47:11.482000
494,VisitationOutcome,Prediction,369.0,HomeVisitation,0.637,Favorable,,2026-04-07 22:47:11.549000
495,VisitationOutcome,Prediction,370.0,HomeVisitation,0.0069,Unfavorable,,2026-04-07 22:47:11.618000
496,VisitationOutcome,Prediction,371.0,HomeVisitation,0.8969,Favorable,,2026-04-07 22:47:11.682000
497,VisitationOutcome,Prediction,372.0,HomeVisitation,0.7776,Favorable,,2026-04-07 22:47:11.749000
498,VisitationOutcome,Prediction,373.0,HomeVisitation,0.8218,Favorable,,2026-04-07 22:47:11.818000
499,VisitationOutcome,Prediction,374.0,HomeVisitation,0.7374,Favorable,,2026-04-07 22:47:11.887000
500,VisitationOutcome,Prediction,375.0,HomeVisitation,0.0054,Unfavorable,,2026-04-07 22:47:11.953000
501,VisitationOutcome,Prediction,376.0,HomeVisitation,0.6405,Favorable,,2026-04-07 22:47:12.020000
502,VisitationOutcome,Prediction,377.0,HomeVisitation,0.0067,Unfavorable,,2026-04-07 22:47:12.089000
503,VisitationOutcome,Prediction,378.0,HomeVisitation,0.618,Favorable,,2026-04-07 22:47:12.153000
504,VisitationOutcome,Prediction,379.0,HomeVisitation,0.0034,Unfavorable,,2026-04-07 22:47:12.219000
505,VisitationOutcome,Prediction,380.0,HomeVisitation,0.7017,Favorable,,2026-04-07 22:47:12.286000
506,VisitationOutcome,Prediction,381.0,HomeVisitation,0.0057,Unfavorable,,2026-04-07 22:47:12.355000
507,VisitationOutcome,Prediction,382.0,HomeVisitation,0.3997,Unfavorable,,2026-04-07 22:47:12.421000
